^SPX (Standard & Poors 500 Index),2878.99,-16.78
Apr 09 2019 @ 11:09 ET,Bid,2878.64,Ask,2879.5,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
03/31/2020,SPXW200331C02950000,0,0,130.3,131.7,0,0.1374,0.4646,0.001,255,2950.000,SPXW200331P02950000,0,0,180,181.5,0,0.1372,-0.512,0.001,0
03/31/2020,SPXW200331C02975000,0,0,116.6,118,0,0.134,0.438,0.001,47,2975.000,SPXW200331P02975000,0,0,190.7,192.3,0,0.1339,-0.5386,0.001,0
03/31/2020,SPXW200331C03000000,0,0,103.8,105.1,0,0.1309,0.4108,0.001,465,3000.000,SPXW200331P03000000,0,0,202.2,203.9,0,0.1307,-0.5659,0.001,4
03/31/2020,SPXW200331C03025000,0,0,91.8,93.1,0,0.1279,0.383,0.001,50,3025.000,SPXW200331P03025000,0,0,214.5,216.3,0,0.1276,-0.5937,0.001,0
03/31/2020,SPXW200331C03050000,0,0,80.6,81.9,0,0.1249,0.3548,0.001,53,3050.000,SPXW200331P03050000,0,0,227.7,229.5,0,0.1247,-0.622,0.001,4
03/31/2020,SPXW200331C03075000,0,0,70.3,71.5,0,0.1221,0.3265,0.001,60,3075.000,SPXW200331P03075000,0,0,241.7,243.7,0,0.1219,-0.6503,0.001,0
03/31/2020,SPXW200331C03100000,0,0,60.9,62.1,0,0.1195,0.2985,0.001,2,3100.000,SPXW200331P03100000,0,0,256.6,258.7,0,0.1193,-0.6785,0.001,22
03/31/2020,SPXW200331C03125000,0,0,52.3,53.5,0,0.117,0.2707,0.001,0,3125.000,SPXW200331P03125000,0,0,272.2,274.5,0,0.1166,-0.7066,0.001,0
03/31/2020,SPXW200331C03150000,0,0,44.8,45.8,0,0.1148,0.244,0.0009,0,3150.000,SPXW200331P03150000,0,0,288.9,292.2,0,0.1148,-0.7325,0.0009,0
03/31/2020,SPXW200331C03175000,0,0,38.1,39.2,0,0.1128,0.2185,0.0009,0,3175.000,SPXW200331P03175000,0,0,306.5,309.9,0,0.1127,-0.7583,0.0009,0
03/31/2020,SPXW200331C03200000,0,0,32.2,33.2,0,0.1109,0.1941,0.0009,0,3200.000,SPXW200331P03200000,0,0,324.9,328.5,0,0.1108,-0.7826,0.0009,10
03/31/2020,SPXW200331C03250000,0,0,22.9,23.8,0,0.1081,0.1513,0.0008,25,3250.000,SPXW200331P03250000,0,0,364.2,367.9,0,0.1078,-0.826,0.0007,0
03/31/2020,SPXW200331C03300000,0,0,16.3,17.1,0,0.1064,0.1164,0.0006,25,3300.000,SPXW200331P03300000,0,0,406.2,410,0,0.1058,-0.8614,0.0006,0
03/31/2020,SPXW200331C03400000,0,0,8.5,9.1,0,0.1055,0.0684,0.0004,133,3400.000,SPXW200331P03400000,0,0,495.7,499.7,0,0.1043,-0.9106,0.0004,0
03/31/2020,SPXW200331C03500000,0,0,4.7,5.2,0,0.1071,0.0412,0.0003,0,3500.000,SPXW200331P03500000,0,0,582.7,599.5,0,0.1034,-0.9407,0.0003,0
03/31/2020,SPXW200331C03600000,0,0,2.75,3.1,0,0.1096,0.0254,0.0002,71,3600.000,SPXW200331P03600000,0,0,678.1,695.1,0,0.103,-0.958,0.0002,0
03/31/2020,SPXW200331C03700000,0,0,1.7,1.95,0,0.1129,0.0163,0.0001,5,3700.000,SPXW200331P03700000,0,0,775,791.5,0,0.1034,-0.9669,0.0001,0
03/31/2020,SPXW200331C03800000,0,0,1.05,1.35,0,0.1167,0.0108,0.0001,0,3800.000,SPXW200331P03800000,0,0,871.4,888.3,0,0,-0.9754,0,0
03/31/2020,SPXW200331C03900000,0,0,0.7,1,0,0.1211,0.0077,0.0001,10,3900.000,SPXW200331P03900000,0,0,968.9,985.4,0,0,-0.9738,0,0
03/31/2020,SPXW200331C04000000,0,0,0.5,0.75,0,0.1257,0.0056,0,0,4000.000,SPXW200331P04000000,0,0,1065.8,1082.6,0,0,-0.9757,0,0
03/31/2020,SPXW200331C04100000,0,0,0.3,0.6,0,0.1295,0.004,0,0,4100.000,SPXW200331P04100000,0,0,1163.1,1179.8,0,0,-0.9709,0,0
06/19/2020,SPX200619C01000000,0,0,1841.3,1846.2,0,0.02,0.967,0,0,1000.000,SPX200619P01000000,0,0,0.75,1,0,0.3701,-0.0022,0,268
06/19/2020,SPX200619C01100000,0,0,1744.8,1749.6,0,0.02,0.9654,0,1,1100.000,SPX200619P01100000,0,0,1.2,1.45,0,0.3544,-0.0034,0,81
06/19/2020,SPX200619C01150000,0,0,1696.7,1701.4,0,0,0.9644,0,0,1150.000,SPX200619P01150000,0,0,1.45,1.7,0,0.346,-0.0041,0,0
06/19/2020,SPX200619C01200000,0,0,1648.5,1653.3,0,0,0.9708,0,0,1200.000,SPX200619P01200000,0,0,1.8,2.05,0,0.3392,-0.005,0,2
06/19/2020,SPX200619C01225000,0,0,1624.5,1629.3,0,0,0.9698,0,0,1225.000,SPX200619P01225000,0,0,2,2.25,0,0.3359,-0.0055,0,200
06/19/2020,SPX200619C01250000,0,0,1600.5,1605.2,0,0,0.9712,0,0,1250.000,SPX200619P01250000,0,0,2.2,2.45,0,0.3324,-0.0061,0,0
06/19/2020,SPX200619C01275000,0,0,1576.5,1581.2,0,0,0.9683,0,0,1275.000,SPX200619P01275000,0,0,2.4,2.65,0,0.3286,-0.0066,0,0
06/19/2020,SPX200619C01300000,0,0,1552.5,1557.2,0,0,0.9715,0,0,1300.000,SPX200619P01300000,0,0,2.65,2.9,0,0.3254,-0.0073,0,1461
06/19/2020,SPX200619C01325000,0,0,1528.5,1533.2,0,0,0.971,0,0,1325.000,SPX200619P01325000,0,0,2.9,3.2,0,0.3224,-0.008,0,0
06/19/2020,SPX200619C01350000,0,0,1504.6,1509.3,0,0.2339,0.9706,0,0,1350.000,SPX200619P01350000,0,0,3.2,3.5,0,0.3194,-0.0088,0,350
06/19/2020,SPX200619C01375000,0,0,1480.7,1485.3,0,0.2512,0.9694,0,0,1375.000,SPX200619P01375000,0,0,3.5,3.8,0,0.3162,-0.0096,0,1
06/19/2020,SPX200619C01400000,0,0,1456.8,1461.4,0,0.2601,0.9682,0,0,1400.000,SPX200619P01400000,0,0,3.8,4.1,0,0.3127,-0.0104,0,733
06/19/2020,SPX200619C01425000,0,0,1432.9,1437.5,0,0.2647,0.967,0,0,1425.000,SPX200619P01425000,0,0,4.2,4.5,0,0.3102,-0.0114,0,450
06/19/2020,SPX200619C01450000,0,0,1409.1,1413.7,0,0.2688,0.9656,0,0,1450.000,SPX200619P01450000,0,0,4.6,4.9,0,0.3073,-0.0125,0,500
06/19/2020,SPX200619C01475000,0,0,1385.3,1389.8,0,0.2702,0.9643,0,0,1475.000,SPX200619P01475000,0,0,5,5.3,0,0.3042,-0.0136,0,650
06/19/2020,SPX200619C01500000,0,0,1361.5,1366,0,0.2711,0.9629,0,2,1500.000,SPX200619P01500000,0,0,5.5,5.8,0,0.3017,-0.0148,0,5109
06/19/2020,SPX200619C01525000,0,0,1337.7,1342.3,0,0.2716,0.9614,0,0,1525.000,SPX200619P01525000,0,0,5.9,6.3,0,0.2986,-0.016,0,200
06/19/2020,SPX200619C01550000,0,0,1314,1318.5,0,0.2713,0.9599,0,0,1550.000,SPX200619P01550000,0,0,6.4,6.8,0,0.2956,-0.0174,0,370
06/19/2020,SPX200619C01575000,0,0,1290.3,1294.8,0,0.2708,0.9583,0,0,1575.000,SPX200619P01575000,0,0,7,7.3,0,0.2927,-0.0188,0,700
06/19/2020,SPX200619C01600000,0,0,1266.7,1271.2,0,0.2705,0.9565,0,1,1600.000,SPX200619P01600000,0,0,7.5,7.9,0,0.2897,-0.0203,0.0001,1390
06/19/2020,SPX200619C01625000,0,0,1243.1,1247.6,0,0.2696,0.9547,0,0,1625.000,SPX200619P01625000,0,0,8.2,8.5,0,0.287,-0.022,0.0001,750
06/19/2020,SPX200619C01650000,0,0,1219.5,1224,0,0.2682,0.9528,0.0001,0,1650.000,SPX200619P01650000,0,0,8.8,9.2,0,0.2841,-0.0237,0.0001,150
06/19/2020,SPX200619C01675000,0,0,1196,1200.4,0,0.2667,0.9508,0.0001,0,1675.000,SPX200619P01675000,0,0,9.5,9.9,0,0.2813,-0.0255,0.0001,4200
06/19/2020,SPX200619C01700000,0,0,1172.5,1176.9,0,0.2652,0.9487,0.0001,38,1700.000,SPX200619P01700000,0,0,10.3,10.7,0,0.2788,-0.0276,0.0001,2317
06/19/2020,SPX200619C01725000,0,0,1149.1,1153.5,0,0.2638,0.9464,0.0001,8,1725.000,SPX200619P01725000,0,0,11.1,11.5,0,0.276,-0.0297,0.0001,909
06/19/2020,SPX200619C01750000,0,0,1125.7,1130.1,0,0.262,0.944,0.0001,10,1750.000,SPX200619P01750000,0,0,11.9,12.3,0,0.2731,-0.0319,0.0001,2340
06/19/2020,SPX200619C01775000,0,0,1102.4,1106.8,0,0.2603,0.9414,0.0001,0,1775.000,SPX200619P01775000,0,0,12.8,13.3,0,0.2705,-0.0343,0.0001,250
06/19/2020,SPX200619C01800000,0,0,1079.2,1083.5,0,0.2586,0.9387,0.0001,0,1800.000,SPX200619P01800000,0,0,13.7,14.2,0,0.2676,-0.0367,0.0001,2404
06/19/2020,SPX200619C01825000,0,0,1056,1060.3,0,0.2567,0.9359,0.0001,100,1825.000,SPX200619P01825000,0,0,14.7,15.2,0,0.2648,-0.0394,0.0001,831
06/19/2020,SPX200619C01850000,0,0,1032.8,1037.1,0,0.2545,0.933,0.0001,10,1850.000,SPX200619P01850000,0,0,15.8,16.3,0,0.2622,-0.0423,0.0001,2026
06/19/2020,SPX200619C01875000,0,0,1009.8,1014,0,0.2526,0.9298,0.0001,1,1875.000,SPX200619P01875000,0,0,16.9,17.4,0,0.2594,-0.0452,0.0001,502
06/19/2020,SPX200619C01900000,0,0,986.7,991,0,0.2504,0.9265,0.0001,9,1900.000,SPX200619P01900000,0,0,18,19,0,0.2572,-0.0486,0.0001,2148
06/19/2020,SPX200619C01925000,0,0,963.8,968.1,0,0.2484,0.9229,0.0001,14,1925.000,SPX200619P01925000,0,0,19.3,20.2,0,0.2544,-0.0519,0.0001,768
06/19/2020,SPX200619C01950000,0,0,941,945.2,0,0.2463,0.9192,0.0001,6,1950.000,SPX200619P01950000,0,0,20.7,21.6,0,0.2518,-0.0555,0.0001,2559
06/19/2020,SPX200619C01975000,0,0,918.2,922.4,0,0.2441,0.9153,0.0001,0,1975.000,SPX200619P01975000,0,0,22.1,23,0,0.2491,-0.0592,0.0001,606
06/19/2020,SPX200619C02000000,0,0,895.5,899.7,0,0.2419,0.9112,0.0002,98,2000.000,SPX200619P02000000,0,0,23.6,24.5,0,0.2464,-0.0631,0.0002,8288
06/19/2020,SPX200619C02025000,0,0,872.9,877,0,0.2396,0.9069,0.0002,89,2025.000,SPX200619P02025000,0,0,25.2,26.2,0,0.2439,-0.0674,0.0002,5
06/19/2020,SPX200619C02050000,0,0,850.4,854.5,0,0.2374,0.9023,0.0002,0,2050.000,SPX200619P02050000,0,0,26.9,27.8,0,0.2412,-0.0717,0.0002,672
06/19/2020,SPX200619C02075000,0,0,828,832,0,0.2351,0.8975,0.0002,1,2075.000,SPX200619P02075000,0,0,28.7,29.8,0,0.2388,-0.0766,0.0002,407
06/19/2020,SPX200619C02100000,0,0,805.6,809.7,0,0.2327,0.8925,0.0002,2,2100.000,SPX200619P02100000,0,0,30.6,31.6,0,0.2361,-0.0814,0.0002,5946
06/19/2020,SPX200619C02125000,0,0,783.4,787.4,0,0.2304,0.8872,0.0002,83,2125.000,SPX200619P02125000,0,0,32.6,33.7,0,0.2336,-0.0867,0.0002,721
06/19/2020,SPX200619C02150000,0,0,761.3,765.3,0,0.2281,0.8816,0.0002,144,2150.000,SPX200619P02150000,0,0,34.7,35.8,0,0.231,-0.0921,0.0002,1363
06/19/2020,SPX200619C02175000,0,0,739.3,743.3,0,0.2257,0.8757,0.0002,62,2175.000,SPX200619P02175000,0,0,36.9,38,0,0.2283,-0.0978,0.0002,475
06/19/2020,SPX200619C02200000,0,0,717.4,721.3,0,0.2232,0.8697,0.0002,38,2200.000,SPX200619P02200000,0,0,39.2,40.4,0,0.2258,-0.1038,0.0002,3606
06/19/2020,SPX200619C02225000,0,0,695.7,699.5,0,0.2209,0.8632,0.0003,4,2225.000,SPX200619P02225000,0,0,41.7,42.8,0,0.2231,-0.1102,0.0003,641
06/19/2020,SPX200619C02250000,0,0,674,677.9,0,0.2184,0.8564,0.0003,812,2250.000,SPX200619P02250000,0,0,44.2,45.3,0,0.2204,-0.1167,0.0003,1663
06/19/2020,SPX200619C02275000,0,0,652.5,656.4,0,0.216,0.8493,0.0003,38,2275.000,SPX200619P02275000,0,0,46.9,48.1,0,0.2178,-0.1237,0.0003,23
06/19/2020,SPX200619C02300000,0,0,631.2,635,0,0.2136,0.8418,0.0003,97,2300.000,SPX200619P02300000,0,0,49.8,50.9,0,0.2152,-0.131,0.0003,12980
06/19/2020,SPX200619C02325000,0,0,610,613.7,0,0.2111,0.8341,0.0003,37,2325.000,SPX200619P02325000,0,0,52.8,53.9,0,0.2126,-0.1387,0.0003,2176
06/19/2020,SPX200619C02350000,0,0,588.9,592.6,0,0.2086,0.8259,0.0003,440,2350.000,SPX200619P02350000,0,0,56,57.2,0,0.2101,-0.1469,0.0003,8211
06/19/2020,SPX200619C02375000,0,0,568.1,571.7,0,0.2061,0.8173,0.0004,179,2375.000,SPX200619P02375000,59.7,2.8,59.3,60.5,2,0.2074,-0.1553,0.0004,3314
06/19/2020,SPX200619C02400000,0,0,547.3,550.9,0,0.2036,0.8084,0.0004,483,2400.000,SPX200619P02400000,0,0,62.7,64,0,0.2048,-0.1642,0.0004,3913
06/19/2020,SPX200619C02425000,0,0,526.8,530.4,0,0.2011,0.7989,0.0004,153,2425.000,SPX200619P02425000,0,0,66.3,67.6,0,0.202,-0.1734,0.0004,240
06/19/2020,SPX200619C02450000,0,0,506.4,509.9,0,0.1985,0.7892,0.0004,719,2450.000,SPX200619P02450000,0,0,70.3,71.6,0,0.1996,-0.1833,0.0004,4697
06/19/2020,SPX200619C02475000,0,0,486.2,489.7,0,0.1959,0.7789,0.0004,41,2475.000,SPX200619P02475000,0,0,74.3,75.6,0,0.1969,-0.1934,0.0004,1947
06/19/2020,SPX200619C02500000,0,0,466.3,469.7,0,0.1934,0.7681,0.0005,5590,2500.000,SPX200619P02500000,0,0,79.2,79.7,0,0.1945,-0.2043,0.0005,10523
06/19/2020,SPX200619C02525000,0,0,446.5,449.9,0,0.1908,0.7569,0.0005,117,2525.000,SPX200619P02525000,0,0,82.9,84.2,0,0.1915,-0.2151,0.0005,1597
06/19/2020,SPX200619C02550000,0,0,427,430.3,0,0.1882,0.7452,0.0005,506,2550.000,SPX200619P02550000,0,0,87.5,88.8,0,0.1887,-0.2267,0.0005,2076
06/19/2020,SPX200619C02575000,0,0,407.6,410.9,0,0.1855,0.733,0.0005,1445,2575.000,SPX200619P02575000,0,0,92.4,93.7,0,0.186,-0.2389,0.0005,2118
06/19/2020,SPX200619C02600000,0,0,388.5,391.8,0,0.1829,0.7202,0.0005,4210,2600.000,SPX200619P02600000,0,0,97.5,98.8,0,0.1833,-0.2516,0.0005,6412
06/19/2020,SPX200619C02625000,0,0,369.7,372.9,0,0.1803,0.7068,0.0006,13,2625.000,SPX200619P02625000,0,0,102.9,104.2,0,0.1806,-0.2649,0.0006,2657
06/19/2020,SPX200619C02650000,0,0,351.1,353.7,0,0.1773,0.6931,0.0006,1811,2650.000,SPX200619P02650000,0,0,108.4,109.7,0,0.1777,-0.2787,0.0006,6611
06/19/2020,SPX200619C02675000,0,0,332.8,335.4,0,0.1746,0.6786,0.0006,817,2675.000,SPX200619P02675000,0,0,114.2,115.6,0,0.1749,-0.2931,0.0006,1408
06/19/2020,SPX200619C02700000,0,0,314.7,317.1,0,0.1717,0.6635,0.0006,3045,2700.000,SPX200619P02700000,121.2,5.65,120.3,121.7,2,0.172,-0.3082,0.0006,11786
06/19/2020,SPX200619C02725000,0,0,297,299.3,0,0.169,0.6477,0.0007,1152,2725.000,SPX200619P02725000,0,0,126.7,128.1,0,0.1692,-0.3239,0.0007,2485
06/19/2020,SPX200619C02750000,0,0,279.5,281.7,0,0.1661,0.6313,0.0007,3518,2750.000,SPX200619P02750000,133.72,5.42,133.5,134.9,1,0.1663,-0.3403,0.0007,2004
06/19/2020,SPX200619C02775000,0,0,262.4,264.5,0,0.1633,0.6142,0.0007,4231,2775.000,SPX200619P02775000,0,0,140.6,142,0,0.1635,-0.3574,0.0007,4709
06/19/2020,SPX200619C02800000,0,0,245.6,247.7,0,0.1604,0.5964,0.0007,5458,2800.000,SPX200619P02800000,0,0,148.1,149.6,0,0.1607,-0.3751,0.0007,7409
06/19/2020,SPX200619C02825000,0,0,229.2,231.2,0,0.1576,0.5779,0.0008,2152,2825.000,SPX200619P02825000,0,0,155.8,157.3,0,0.1577,-0.3936,0.0008,1612
06/19/2020,SPX200619C02850000,0,0,213.2,215.1,0,0.1547,0.5587,0.0008,4579,2850.000,SPX200619P02850000,0,0,164,165.5,0,0.1548,-0.4128,0.0008,3557
06/19/2020,SPX200619C02875000,0,0,197.7,199.5,0,0.1518,0.5387,0.0008,1008,2875.000,SPX200619P02875000,0,0,172.6,174.2,0,0.1518,-0.4328,0.0008,215
06/19/2020,SPX200619C02900000,0,0,182.5,184.3,0,0.1489,0.5181,0.0008,5810,2900.000,SPX200619P02900000,0,0,181.6,183.3,0,0.1489,-0.4534,0.0008,1891
06/19/2020,SPX200619C02925000,0,0,167.9,169.5,0,0.146,0.4967,0.0008,1079,2925.000,SPX200619P02925000,0,0,191.3,193,0,0.1461,-0.4748,0.0008,569
06/19/2020,SPX200619C02950000,0,0,153.8,155.3,0,0.1431,0.4746,0.0009,2101,2950.000,SPX200619P02950000,0,0,201.3,203.1,0,0.1431,-0.4969,0.0009,632
06/19/2020,SPX200619C02975000,0,0,140.3,141.8,0,0.1403,0.4519,0.0009,747,2975.000,SPX200619P02975000,0,0,211.8,213.8,0,0.1402,-0.5197,0.0009,374
06/19/2020,SPX200619C03000000,127.15,-7,127.3,128.8,1,0.1375,0.4286,0.0009,7991,3000.000,SPX200619P03000000,0,0,223.2,225.2,0,0.1375,-0.5429,0.0009,1030
06/19/2020,SPX200619C03025000,0,0,115.1,116.5,0,0.1349,0.405,0.0009,266,3025.000,SPX200619P03025000,0,0,235.1,237.2,0,0.1347,-0.5667,0.0009,31
06/19/2020,SPX200619C03050000,0,0,103.4,104.8,0,0.1322,0.3808,0.0009,3318,3050.000,SPX200619P03050000,0,0,247.7,249.9,0,0.1321,-0.5908,0.0009,20
06/19/2020,SPX200619C03075000,0,0,92.6,94,0,0.1297,0.3566,0.0009,367,3075.000,SPX200619P03075000,0,0,260.9,263.4,0,0.1295,-0.6152,0.0009,55
06/19/2020,SPX200619C03100000,0,0,82.4,83.8,0,0.1273,0.3323,0.0009,3636,3100.000,SPX200619P03100000,0,0,275,277.6,0,0.1271,-0.6395,0.0009,62
06/19/2020,SPX200619C03125000,0,0,72.9,74.4,0,0.1249,0.308,0.0009,783,3125.000,SPX200619P03125000,0,0,289.5,292.3,0,0.1245,-0.6642,0.0009,101
06/19/2020,SPX200619C03150000,0,0,64.3,65.6,0,0.1227,0.284,0.0009,550,3150.000,SPX200619P03150000,0,0,304.7,308.1,0,0.1222,-0.6884,0.0009,38
06/19/2020,SPX200619C03175000,0,0,56.4,57.6,0,0.1206,0.2605,0.0008,292,3175.000,SPX200619P03175000,0,0,321,324.4,0,0.12,-0.712,0.0008,103
06/19/2020,SPX200619C03200000,0,0,49.2,50.5,0,0.1187,0.2379,0.0008,5435,3200.000,SPX200619P03200000,0,0,338,341.5,0,0.118,-0.735,0.0008,73
06/19/2020,SPX200619C03225000,0,0,42.8,44,0,0.1169,0.216,0.0008,97,3225.000,SPX200619P03225000,0,0,355.7,359.4,0,0.1161,-0.7571,0.0008,0
06/19/2020,SPX200619C03250000,37.7,-2.25,37.1,38.2,1,0.1152,0.1953,0.0007,1040,3250.000,SPX200619P03250000,0,0,374.1,377.9,0,0.1144,-0.7782,0.0007,30
06/19/2020,SPX200619C03275000,0,0,32,33.1,0,0.1138,0.1757,0.0007,183,3275.000,SPX200619P03275000,0,0,393.2,397.1,0,0.1128,-0.7981,0.0007,40
06/19/2020,SPX200619C03300000,0,0,27.6,28.8,0,0.1126,0.1578,0.0007,3480,3300.000,SPX200619P03300000,0,0,412.9,416.9,0,0.1113,-0.8168,0.0007,253
06/19/2020,SPX200619C03350000,0,0,20.5,21.5,0,0.1106,0.1258,0.0006,459,3350.000,SPX200619P03350000,0,0,454.1,458.2,0,0.1089,-0.8497,0.0006,11
06/19/2020,SPX200619C03400000,0,0,15.3,16.1,0,0.1094,0.0998,0.0005,3082,3400.000,SPX200619P03400000,0,0,497.2,501.4,0,0.1071,-0.8768,0.0005,9
06/19/2020,SPX200619C03500000,0,0,8.7,9.3,0,0.1087,0.0626,0.0004,791,3500.000,SPX200619P03500000,0,0,587.3,591.6,0,0.1046,-0.9164,0.0003,0
06/19/2020,SPX200619C03600000,0,0,5.1,5.6,0,0.1096,0.0397,0.0002,2196,3600.000,SPX200619P03600000,0,0,680.6,685,0,0.1026,-0.9414,0.0002,0
06/19/2020,SPX200619C03700000,0,0,3.2,3.6,0,0.1118,0.0262,0.0002,312,3700.000,SPX200619P03700000,0,0,775.5,779.9,0,0.0985,-0.9581,0.0001,0
06/19/2020,SPX200619C03800000,0,0,2.05,2.35,0,0.1142,0.0174,0.0001,2176,3800.000,SPX200619P03800000,0,0,871.3,875.7,0,0.0788,-0.9705,0,0
06/19/2020,SPX200619C03900000,0,0,1.3,1.6,0,0.1167,0.0118,0.0001,1850,3900.000,SPX200619P03900000,0,0,967.5,972,0,0,-0.9689,0,0
06/19/2020,SPX200619C04000000,0,0,0.95,1.25,0,0.1211,0.0089,0.0001,7,4000.000,SPX200619P04000000,0,0,1063.9,1068.5,0,0,-0.9701,0,0
06/19/2020,SPX200619C04100000,0,0,0.7,0.95,0,0.1248,0.0067,0,3,4100.000,SPX200619P04100000,0,0,1160.6,1165.1,0,0,-0.9713,0,0
06/19/2020,SPX200619C04200000,0,0,0.5,0.8,0,0.129,0.0052,0,11,4200.000,SPX200619P04200000,0,0,1257.3,1261.9,0,0.02,-0.9627,0.0001,0
12/18/2020,SPX201218C00100000,0,0,2683.8,2692.3,0,0.02,0,0,592,100.000,SPX201218P00100000,0,0,0.05,0.1,0,0.799,-0.0001,0,17895
12/18/2020,SPX201218C00200000,0,0,2588.2,2596.5,0,0.02,0,0,641,200.000,SPX201218P00200000,0,0,0.05,0.25,0,0.6613,-0.0002,0,1093
12/18/2020,SPX201218C00300000,0,0,2492.5,2500.8,0,0.02,0,0,23,300.000,SPX201218P00300000,0,0,0.05,0.45,0,0.5828,-0.0004,0,1394
12/18/2020,SPX201218C00400000,0,0,2396.9,2405.1,0,0.02,0,0,2,400.000,SPX201218P00400000,0,0,0.15,0.3,0,0.5034,-0.0004,0,725
12/18/2020,SPX201218C00500000,0,0,2301.3,2309.3,0,0.02,0,0,53,500.000,SPX201218P00500000,0,0,0.2,0.4,0,0.4581,-0.0006,0,1160
12/18/2020,SPX201218C00600000,0,0,2205.8,2213.7,0,0.02,0,0,16,600.000,SPX201218P00600000,0,0,0.35,0.6,0,0.4287,-0.0009,0,2726
12/18/2020,SPX201218C00650000,0,0,2158,2165.9,0,0.02,0,0,8,650.000,SPX201218P00650000,0,0,0.3,0.7,0,0.4092,-0.001,0,1296
12/18/2020,SPX201218C00700000,0,0,2110.3,2118.1,0,0.02,0.9599,0,9,700.000,SPX201218P00700000,0,0,0.4,0.75,0,0.3946,-0.0012,0,867
12/18/2020,SPX201218C00750000,0,0,2062.5,2070.3,0,0.02,0.9587,0,2,750.000,SPX201218P00750000,0,0,0.5,0.85,0,0.382,-0.0014,0,392
12/18/2020,SPX201218C00800000,0,0,2014.9,2022.6,0,0.02,0.958,0,1,800.000,SPX201218P00800000,0,0,0.8,1,0,0.3754,-0.0019,0,160
12/18/2020,SPX201218C00850000,0,0,1967.2,1974.9,0,0.02,0.9577,0,0,850.000,SPX201218P00850000,0,0,0.85,1.2,0,0.3634,-0.0022,0,98
12/18/2020,SPX201218C00900000,0,0,1919.6,1927.2,0,0.02,0.9569,0,3,900.000,SPX201218P00900000,0,0,1,1.4,0,0.3531,-0.0026,0,29
12/18/2020,SPX201218C00950000,0,0,1872,1879.6,0,0.02,0.9556,0,4,950.000,SPX201218P00950000,0,0,1.3,1.65,0,0.3455,-0.0032,0,18
12/18/2020,SPX201218C01000000,0,0,1824.5,1832,0,0,0.9584,0,900,1000.000,SPX201218P01000000,0,0,1.6,2,0,0.3383,-0.004,0,17774
12/18/2020,SPX201218C01050000,0,0,1777.1,1784.5,0,0,0.9537,0,1,1050.000,SPX201218P01050000,0,0,2,2.4,0,0.3318,-0.0048,0,204
12/18/2020,SPX201218C01100000,0,0,1729.7,1737.1,0,0,0.9531,0,3,1100.000,SPX201218P01100000,0,0,2.45,2.85,0,0.3251,-0.0058,0,1133
12/18/2020,SPX201218C01150000,0,0,1682.4,1689.7,0,0,0.9594,0,0,1150.000,SPX201218P01150000,0,0,3,3.4,0,0.3191,-0.0071,0,200
12/18/2020,SPX201218C01200000,0,0,1635.2,1642.4,0,0,0.9585,0,2,1200.000,SPX201218P01200000,0,0,3.6,4,0,0.3128,-0.0084,0,3183
12/18/2020,SPX201218C01225000,0,0,1611.6,1618.8,0,0,0.9598,0,8,1225.000,SPX201218P01225000,0,0,3.9,4.4,0,0.3099,-0.0092,0,750
12/18/2020,SPX201218C01250000,0,0,1588,1595.3,0,0,0.9584,0,0,1250.000,SPX201218P01250000,0,0,4.4,4.8,0,0.3078,-0.0101,0,906
12/18/2020,SPX201218C01275000,0,0,1564.5,1571.7,0,0.2236,0.959,0,0,1275.000,SPX201218P01275000,0,0,4.8,5.2,0,0.3049,-0.011,0,3
12/18/2020,SPX201218C01300000,0,0,1541,1548.2,0,0.2389,0.9575,0,0,1300.000,SPX201218P01300000,0,0,5.2,5.7,0,0.3023,-0.012,0,5760
12/18/2020,SPX201218C01325000,0,0,1517.6,1524.7,0,0.2471,0.956,0,0,1325.000,SPX201218P01325000,0,0,5.7,6.2,0,0.2998,-0.0131,0,20
12/18/2020,SPX201218C01350000,0,0,1494.2,1501.3,0,0.2524,0.9544,0,0,1350.000,SPX201218P01350000,0,0,6.2,6.7,0,0.2971,-0.0142,0,309
12/18/2020,SPX201218C01375000,0,0,1470.8,1477.9,0,0.2554,0.9529,0,0,1375.000,SPX201218P01375000,0,0,6.6,7.2,0,0.2938,-0.0152,0,43
12/18/2020,SPX201218C01400000,0,0,1447.4,1454.5,0,0.2569,0.9515,0,11,1400.000,SPX201218P01400000,0,0,7.2,7.8,0,0.2914,-0.0165,0,8334
12/18/2020,SPX201218C01425000,0,0,1424.1,1431.2,0,0.2583,0.9498,0,2,1425.000,SPX201218P01425000,0,0,7.9,8.5,0,0.2894,-0.018,0,51
12/18/2020,SPX201218C01450000,0,0,1400.9,1407.9,0,0.2593,0.9481,0,0,1450.000,SPX201218P01450000,0,0,8.5,9.1,0,0.2865,-0.0193,0,27
12/18/2020,SPX201218C01475000,0,0,1377.6,1384.6,0,0.259,0.9464,0,32,1475.000,SPX201218P01475000,0,0,9.3,9.9,0,0.2846,-0.021,0,7
12/18/2020,SPX201218C01500000,0,0,1354.4,1361.4,0,0.2589,0.9446,0,118,1500.000,SPX201218P01500000,0,0,10,10.6,0,0.2819,-0.0226,0,15220
